Sample_ID,Year,Venue,Stratum,Stratum_Population_Size,Stratum_Sample_Size,Inclusion_Probability,Weight,Sampled_Keyword,All_Keywords_Matched,Total_Matches_In_Paper,File_Path,Label,Notes,Reviewer
S0590,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4turbo20240409,"gpt41106preview, gpt4turbo, gpt4, gpt4turbo20240409",8,iclr_2025/6333_Earlier-Tokens-Contribute-More-Learning-Direct-Preference-Optimization-From-Temporal-Decay-Perspective,,,
S0591,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4o,"gpt4o, gpt4turbo, gpt4turbo20240409",28,iclr_2025/6446_SysBench-Can-LLMs-Follow-System-Message,,,
S0592,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4,gpt4,1,iclr_2025/6501_Transformer-Encoder-Satisfiability-Complexity-and-Impact-on-Formal-Reasoning,,,
S0593,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4o20240806,"gpt4o, gpt4, gpt4o20240806",14,iclr_2025/6650_SELF-EVOLVED-REWARD-LEARNING-FOR-LLMS,,,
S0594,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4o,"gpt4o, gpt4",23,iclr_2025/6669_Innovative-Thinking-Infinite-Humor-Humor-Research-of-Large-Language-Models-through-Structured-Thought-Leaps,,,
S0595,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gemini15flash,"chatgpt4olatest, gpt4turbo, gpt35turbo, gpt4, gemini15pro, gemini15flash",12,iclr_2025/6677_SePer-Measure-Retrieval-Utility-Through-The-Lens-Of-Semantic-Perplexity-Reduction,,,
S0596,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4,gpt4,4,iclr_2025/6684_Vision-and-Language-Synergy-for-Rehearsal-Free-Continual-Learning,,,
S0597,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4,gpt4,1,iclr_2025/6812_HiBug2-Efficient-and-Interpretable-Error-Slice-Discovery-for-Comprehensive-Model-Debugging,,,
S0598,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4,"gpt4o, gpt4",5,iclr_2025/6860_Can-Textual-Gradient-Work-in-Federated-Learning,,,
S0599,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gemini10pro001,"gpt41106preview, gpt40125preview, claudeinstant12, claude21, claude3sonnet20240229, claude3opus20240229, claude35sonnet20240620, claude3haiku20240307, gemini10pro001, gpt4o, gpt4omini, gpt4, gpt35turbo0125, gpt40613, gpt4turbo20240409, gpt4o20240513, gpt4o20240806, gpt4omini20240718",52,iclr_2025/6867_Robust-Function-Calling-for-On-Device-Language-Model-via-Function-Masking,,,
S0600,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4,"gpt4o, gpt4",6,iclr_2025/6964_Quest-Query-centric-Data-Synthesis-Approach-for-Long-context-Scaling-of-Large-Language-Model,,,
S0601,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4turbo,gpt4turbo,1,iclr_2025/7054_QERA-an-Analytical-Framework-for-Quantization-Error-Reconstruction,,,
S0602,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4turbo20240409,"claude35sonnet20240620, gpt4turbo20240409, gpt4o20240513",4,iclr_2025/7064_Re-evaluating-Open-ended-Evaluation-of-Large-Language-Models,,,
S0603,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4o20240513,"gpt4, gpt4turbo20240409, gpt4o20240513",7,iclr_2025/7075_TODO-Enhancing-LLM-Alignment-with-Ternary-Preferences,,,
S0604,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,dalle2,dalle2,1,iclr_2025/7082_Periodic-Materials-Generation-using-Text-Guided-Joint-Diffusion-Model,,,
S0605,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,textdavinci002,"gpt41106preview, gpt40125preview, gpt35turbo1106, o1preview, o1mini, textdavinci002, gpt35turbo0613, claudeinstant12, claude20, claude21, o1, gpt4o, gpt35turbo, gpt4, gpt35turbo0125, gpt40613, gpt4o20240513, gemini15flash",80,iclr_2025/7104_SORRY-Bench-Systematically-Evaluating-Large-Language-Model-Safety-Refusal,,,
S0606,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4,gpt4,4,iclr_2025/7156_Bridging-the-Semantic-Gap-Between-Text-and-Table-A-Case-Study-on-NL2SQL,,,
S0607,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt35turbo,"claude3opus20240229, gpt4o, gpt4turbo, gpt35turbo, gpt35turbo0125, gpt4o20240513",58,iclr_2025/7173_Do-Large-Language-Models-Truly-Understand-Geometric-Structures,,,
S0608,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4o20240806,"gpt4o, gpt4omini, gpt4, gpt4o20240806, gpt4omini20240718",57,iclr_2025/7313_Number-Cookbook-Number-Understanding-of-Language-Models-and-How-to-Improve-It,,,
S0609,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4o,"gpt4o, gpt4, gemini15pro, gemini15prolatest",26,iclr_2025/7414_Interleaved-Scene-Graphs-for-Interleaved-Text-and-Image-Generation-Assessment,,,
S0610,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4o,"gpt4o, gpt4",30,iclr_2025/7487_SVBench-A-Benchmark-with-Temporal-Multi-Turn-Dialogues-for-Streaming-Video-Understanding,,,
S0611,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4o,"gpt4o, gpt4",3,iclr_2025/7572_VoxDialogue-Can-Spoken-Dialogue-Systems-Understand-Information-Beyond-Words,,,
S0612,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4,"gpt4turbo, gpt4",4,iclr_2025/7575_Improving-Large-Language-Model-Planning-with-Action-Sequence-Similarity,,,
S0613,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,claude3opus20240229,"gpt41106preview, claude3sonnet20240229, claude3opus20240229, claude3haiku20240307, gpt4, gpt40613",25,iclr_2025/7631_How-efficient-is-LLM-generated-code-A-rigorous-high-standard-benchmark,,,
S0614,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4,gpt4,1,iclr_2025/7640_High-dimensional-Analysis-of-Knowledge-Distillation-Weak-to-Strong-Generalization-and-Scaling-Laws,,,
S0615,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4,gpt4,1,iclr_2025/7713_Mixture-of-Experts-Made-Personalized-Federated-Prompt-Learning-for-Vision-Language-Models,,,
S0616,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4,"gpt4, gpt4o20240513",7,iclr_2025/7749_MUSE-Machine-Unlearning-Six-Way-Evaluation-for-Language-Models,,,
S0617,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4omini,gpt4omini,3,iclr_2025/7770_Sparse-Autoencoders-Do-Not-Find-Canonical-Units-of-Analysis,,,
S0618,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4o20240513,"chatgpt4olatest, gpt4o, gpt4, gpt4o20240513, gpt4o20241120, gpt4omini20240718",42,iclr_2025/7815_MIA-Bench-Towards-Better-Instruction-Following-Evaluation-of-Multimodal-LLMs,,,
S0619,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt35turbo0125,"gpt4omini, gpt4, gpt35turbo0125",23,iclr_2025/7882_When-LLMs-Play-the-Telephone-Game-Cultural-Attractors-as-Conceptual-Tools-to-Evaluate-LLMs-in-Multi-turn-Settings,,,
S0620,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4turbo,"gpt4turbo, gpt4, textembeddingada002",36,iclr_2025/7975_DataGen-Unified-Synthetic-Dataset-Generation-via-Large-Language-Models,,,
S0621,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4o,gpt4o,12,iclr_2025/8248_Improving-Instruction-Following-in-Language-Models-through-Activation-Steering,,,
S0622,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4,gpt4,11,iclr_2025/8292_Certifying-Counterfactual-Bias-in-LLMs,,,
S0623,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4o,"o1mini, o1, gpt4o, gpt4turbo, gpt35turbo, gpt4, gpt4turbo20240409",64,iclr_2025/8386_HARDMath-A-Benchmark-Dataset-for-Challenging-Problems-in-Applied-Mathematics,,,
S0624,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt40613,"gpt4o, gpt4, gpt40613",3,iclr_2025/8503_Self-Improving-Robust-Preference-Optimization,,,
S0625,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4o,"gpt4o, gpt4",5,iclr_2025/8510_Self-MoE-Towards-Compositional-Large-Language-Models-with-Self-Specialized-Experts,,,
S0626,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4o,gpt4o,8,iclr_2025/8520_Confidence-Elicitation-A-New-Attack-Vector-for-Large-Language-Models,,,
S0627,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,textembedding3small,"gpt35turboinstruct, textembedding3large, textembedding3small, textembeddingada002",11,iclr_2025/8536_Weighted-Multi-Prompt-Learning-with-Description-free-Large-Language-Model-Distillation,,,
S0628,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4omini20240718,"gpt35turbo16k0613, claude3opus20240229, claude35sonnet20241022, claude37sonnet20250219, claude3haiku20240307, claude35haiku20241022, o3, o3mini, gpt4o, gpt35turbo, gpt4o20240513, gpt4omini20240718",46,iclr_2025/8661_CodeMMLU-A-Multi-Task-Benchmark-for-Assessing-Code-Understanding-Reasoning-Capabilities-of-CodeLLMs,,,
S0629,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt35turbo,"gpt4o, gpt4omini, gpt35turbo, gpt4, gpt4o20240513, gpt4omini20240718",56,iclr_2025/8766_An-Empirical-Analysis-of-Uncertainty-in-Large-Language-Model-Evaluations,,,
S0630,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4turbo,"claude3sonnet20240229, claude3haiku20240307, gpt4o, gpt4turbo, gpt35turbo, gpt4, gpt4o20240513",110,iclr_2025/8782_h4rm3l-A-Language-for-Composable-Jailbreak-Attack-Synthesis,,,
S0631,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4,gpt4,41,iclr_2025/8788_MTU-Bench-A-Multi-granularity-Tool-Use-Benchmark-for-Large-Language-Models,,,
S0632,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4,gpt4,1,iclr_2025/8842_ReGenesis-LLMs-can-Grow-into-Reasoning-Generalists-via-Self-Improvement,,,
S0633,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4o,"gpt4o, gpt35turbo",2,iclr_2025/8935_Beyond-Surface-Structure-A-Causal-Assessment-of-LLMs-Comprehension-ability,,,
S0634,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4turbo,"gpt35turbo0613, gpt4turbo, gpt4, gpt40613, gpt4turbo20240409",24,iclr_2025/8995_ChatQA-2-Bridging-the-Gap-to-Proprietary-LLMs-in-Long-Context-and-RAG-Capabilities,,,
S0635,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4,gpt4,9,iclr_2025/9018_Unlearning-or-Obfuscating-Jogging-the-Memory-of-Unlearned-LLMs-via-Benign-Relearning,,,
S0636,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4turbo,"gpt40314, gpt4turbo, gpt4",15,iclr_2025/9105_Sail-into-the-Headwind-Alignment-via-Robust-Rewards-and-Dynamic-Labels-against-Reward-Hacking,,,
S0637,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt35turbo,"gpt4o, gpt4turbo, gpt35turbo",19,iclr_2025/9148_MRAG-Bench-Vision-Centric-Evaluation-for-Retrieval-Augmented-Multimodal-Models,,,
S0638,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt35turbo0301,"gpt35turbo0301, gpt4o, gpt35turbo0125, gemini15pro",14,iclr_2025/9169_MM1-5-Methods-Analysis-Insights-from-Multimodal-LLM-Fine-tuning,,,
S0639,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4,gpt4,1,iclr_2025/9185_Perplexed-by-Perplexity-Perplexity-Based-Data-Pruning-With-Small-Reference-Models,,,
S0640,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4o,"gpt4o, gpt4",5,iclr_2025/9316_Iterative-Label-Refinement-Matters-More-than-Preference-Optimization-under-Weak-Supervision,,,
S0641,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt40613,"gpt4o, gpt4turbo, gpt4, gpt40613, gpt4turbo20240409, gpt4o20240513",81,iclr_2025/9349_ConvCodeWorld-Benchmarking-Conversational-Code-Generation-in-Reproducible-Feedback-Environments,,,
S0642,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4,"gpt4o, gpt4",17,iclr_2025/9410_Lean-STaR-Learning-to-Interleave-Thinking-and-Proving,,,
S0643,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4turbo20240409,"gpt4o, gpt4, gpt4turbo20240409, gpt4o20240806",11,iclr_2025/9415_Synthesizing-Programmatic-Reinforcement-Learning-Policies-with-Large-Language-Model-Guided-Search,,,
S0644,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4turbo,"gpt4o, gpt4turbo, gpt4, gpt4turbo20240409",21,iclr_2025/9625_WebRL-Training-LLM-Web-Agents-via-Self-Evolving-Online-Curriculum-Reinforcement-Learning,,,
S0645,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4,gpt4,2,iclr_2025/9666_FlashMask-Efficient-and-Rich-Mask-Extension-of-FlashAttention,,,
S0646,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4,gpt4,19,iclr_2025/9669_Progressive-Compositionality-in-Text-to-Image-Generative-Models,,,
S0647,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4omini,"gpt4o, gpt4omini, gpt4turbo, gpt4, gpt4turbo20240409",62,iclr_2025/9711_RevisEval-Improving-LLM-as-a-Judge-via-Response-Adapted-References,,,
S0648,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,o1mini,"o1mini, o1, gpt4o",42,iclr_2025/9732_The-KoLMogorov-Test-Compression-by-Code-Generation,,,
S0649,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt4,"gpt4o, gpt4",16,iclr_2025/9741_Lightweight-Neural-App-Control,,,
S0650,2025,iclr,2025-iclr,1008,208,0.20634920634920634,4.846153846153846,gpt35turbo,"gpt40314, gpt35turbo",6,iclr_2025/9785_Atomas-Hierarchical-Adaptive-Alignment-on-Molecule-Text-for-Unified-Molecule-Understanding-and-Generation,,,
S0651,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4o,gpt4o,4,icml_2025/0024_How-to-Move-Your-Dragon-Text-to-Motion-Synthesis-for-Large-Vocabulary-Objects,,,
S0652,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,gpt4,2,icml_2025/0521_Massive-Values-in-Self-Attention-Modules-are-the-Key-to-Contextual-Knowledge-Understanding,,,
S0653,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,gpt4,1,icml_2025/0625_SpeCache-Speculative-Key-Value-Caching-for-Efficient-Generation-of-LLMs,,,
S0654,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4turbopreview,"gpt4turbopreview, gpt35turboinstruct, gpt4o, gpt4",6,icml_2025/0830_Contrastive-Private-Data-Synthesis-via-Weighted-Multi-PLM-Fusion,,,
S0655,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,gpt4,1,icml_2025/0947_FlexiReID-Adaptive-Mixture-of-Expert-for-Multi-Modal-Person-Re-Identification,,,
S0656,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,o1preview,"gpt41106preview, o1preview, claude35sonnet20240620, gemini15pro002, o3, o3mini, o1, gpt4o, gpt4turbo, gpt4, gpt4o20240806, o1preview20240912",51,icml_2025/10684_AAAR-1-0-Assessing-AIs-Potential-to-Assist-Research,,,
S0657,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,o3mini,"o3, o3mini, gpt4o, gpt4omini, gpt4",36,icml_2025/10697_Evaluating-LLMs-Across-Multi-Cognitive-Levels-From-Medical-Knowledge-Mastery-to-Scenario-Based-Problem-Solving,,,
S0658,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,"gpt4o, gpt4",14,icml_2025/10840_Counterfactual-Voting-Adjustment-for-Quality-Assessment-and-Fairer-Voting-in-Online-Platforms-with-Helpfulness-Evaluatio,,,
S0659,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4turbo,"gpt4o, gpt4omini, gpt4turbo, gpt35turbo, gpt4, gpt35turbo0125, gpt4turbo20240409",71,icml_2025/11175_AutoElicit-Using-Large-Language-Models-for-Expert-Prior-Elicitation-in-Predictive-Modelling,,,
S0660,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4o,"claude35haiku20241022, gpt4o, gpt4omini, gpt4o20240806, gpt4omini20240718",17,icml_2025/11289_Automated-Benchmark-Generation-for-Repository-Level-Coding-Tasks,,,
S0661,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,gpt4,5,icml_2025/11308_Tool-Unlearning-for-Tool-Augmented-LLMs,,,
S0662,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,"gpt4o, gpt4",8,icml_2025/11311_Dataflow-Guided-Neuro-Symbolic-Language-Models-for-Type-Inference,,,
S0663,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,gpt4,2,icml_2025/11561_On-the-Vulnerability-of-Applying-Retrieval-Augmented-Generation-within-Knowledge-Intensive-Application-Domains,,,
S0664,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4omini,"gpt4o, gpt4omini",7,icml_2025/11587_Strategic-Planning-A-Top-Down-Approach-to-Option-Generation,,,
S0665,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,gpt4,11,icml_2025/11713_Bounded-Rationality-for-LLMs-Satisficing-Alignment-at-Inference-Time,,,
S0666,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4o,gpt4o,2,icml_2025/11719_LIVS-A-Pluralistic-Alignment-Dataset-for-Inclusive-Public-Spaces,,,
S0667,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,"gpt41106preview, gpt4",8,icml_2025/11915_Larger-or-Smaller-Reward-Margins-to-Select-Preferences-for-LLM-Alignment,,,
S0668,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,gpt4,4,icml_2025/11959_infty-Video-A-Training-Free-Approach-to-Long-Video-Understanding-via-Continuous-Time-Memory-Consolidation,,,
S0669,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4o,gpt4o,3,icml_2025/12111_R-Efficient-Reward-Design-via-Reward-Structure-Evolution-and-Parameter-Alignment-Optimization-with-Large-Language-Models,,,
S0670,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,gpt4,1,icml_2025/12372_QoS-Efficient-Serving-of-Multiple-Mixture-of-Expert-LLMs-Using-Partial-Runtime-Reconfiguration,,,
S0671,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt35turbo,gpt35turbo,1,icml_2025/12481_Isolated-Causal-Effects-of-Natural-Language,,,
S0672,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,"gpt40314, o1mini, o1, gpt4o, gpt4omini, gpt4turbo, gpt4",41,icml_2025/12728_An-Architecture-Search-Framework-for-Inference-Time-Techniques,,,
S0673,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4o,gpt4o,20,icml_2025/12791_Compositional-Causal-Reasoning-Evaluation-in-Language-Models,,,
S0674,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,gpt4,2,icml_2025/12971_EncryptedLLM-Privacy-Preserving-Large-Language-Model-Inference-via-GPU-Accelerated-Fully-Homomorphic-Encryption,,,
S0675,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4o,gpt4o,10,icml_2025/12975_Potemkin-Understanding-in-Large-Language-Models,,,
S0676,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,textembeddingada002,textembeddingada002,1,icml_2025/13101_sciLaMA-A-Single-Cell-Representation-Learning-Framework-to-Leverage-Prior-Knowledge-from-Large-Language-Models,,,
S0677,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt35turbo,"gpt4o, gpt35turbo",13,icml_2025/13114_MetaAgent-Automatically-Constructing-Multi-Agent-Systems-Based-on-Finite-State-Machines,,,
S0678,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4o,gpt4o,31,icml_2025/13148_DIS-CO-Discovering-Copyrighted-Content-in-VLMs-Training-Data,,,
S0679,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,gpt4,3,icml_2025/13235_From-Low-Rank-Gradient-Subspace-Stabilization-to-Low-Rank-Weights-Observations-Theories-and-Applications,,,
S0680,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt35turbo,"gpt35turbo, gpt4",3,icml_2025/13241_On-the-Robustness-of-Reward-Models-for-Language-Model-Alignment,,,
S0681,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,gpt4,1,icml_2025/13249_What-If-We-Recaption-Billions-of-Web-Images-with-LLaMA-3,,,
S0682,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,gpt4,2,icml_2025/13266_Zero-Shot-Generalization-of-GNNs-over-Distinct-Attribute-Domains,,,
S0683,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,gpt4,1,icml_2025/13328_From-Mechanistic-Interpretability-to-Mechanistic-Biology-Training-Evaluating-and-Interpreting-Sparse-Autoencoders-on-Pro,,,
S0684,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4o20240513,"gpt41106preview, gpt35turbo1106, gpt4o, gpt35turbo, gpt4, gpt40613, gpt4o20240513",11,icml_2025/13473_RLEF-Grounding-Code-LLMs-in-Execution-Feedback-with-Reinforcement-Learning,,,
S0685,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt35turbo,"o3, o3mini, gpt4o, gpt35turbo, gpt4",12,icml_2025/13768_Sketch-to-Adapt-Fine-Tunable-Sketches-for-Efficient-LLM-Adaptation,,,
S0686,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gemini15pro002,"gemini15pro002, gpt4o20241120",2,icml_2025/1392_M3HF-Multi-agent-Reinforcement-Learning-from-Multi-phase-Human-Feedback-of-Mixed-Quality,,,
S0687,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,gpt4,1,icml_2025/13949_Instruction-Following-Pruning-for-Large-Language-Models,,,
S0688,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,"gpt4o, gpt4omini, gpt4, gemini15pro, gemini15flash",29,icml_2025/1396_Probing-Visual-Language-Priors-in-VLMs,,,
S0689,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4o,"gpt4o, gpt4",16,icml_2025/14329_Restoring-Calibration-for-Aligned-Large-Language-Models-A-Calibration-Aware-Fine-Tuning-Approach,,,
S0690,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,gpt4,9,icml_2025/14551_LMRL-Gym-Benchmarks-for-Multi-Turn-Reinforcement-Learning-with-Language-Models,,,
S0691,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,gpt4,1,icml_2025/14733_On-Exact-Bit-level-Reversible-Transformers-Without-Changing-Architecture,,,
S0692,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4o,"gpt4o, gpt4omini",7,icml_2025/1477_Towards-Rationale-Answer-Alignment-of-LVLMs-via-Self-Rationale-Calibration,,,
S0693,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4o,gpt4o,5,icml_2025/14799_Just-Enough-Shifts-Mitigating-Over-Refusal-in-Aligned-Language-Models-with-Targeted-Representation-Fine-Tuning,,,
S0694,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4o,"gpt4o, gpt4omini, gpt35turbo",30,icml_2025/14812_LLM-SRBench-A-New-Benchmark-for-Scientific-Equation-Discovery-with-Large-Language-Models,,,
S0695,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4omini,"gpt35turbo0301, gpt4o, gpt4omini",16,icml_2025/14836_Federated-In-Context-Learning-Iterative-Refinement-for-Improved-Answer-Quality,,,
S0696,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,"gpt4turbo, gpt4",8,icml_2025/14984_Contradiction-Retrieval-via-Contrastive-Learning-with-Sparsity,,,
S0697,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,gpt4,1,icml_2025/14995_Why-Has-Predicting-Downstream-Capabilities-of-Frontier-AI-Models-with-Scale-Remained-Elusive,,,
S0698,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,gpt4,33,icml_2025/15081_GuardAgent-Safeguard-LLM-Agents-via-Knowledge-Enabled-Reasoning,,,
S0699,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4omini,gpt4omini,3,icml_2025/15093_Improving-LLM-Safety-Alignment-with-Dual-Objective-Optimization,,,
S0700,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gemini15flash,"gpt4, gemini15flash",3,icml_2025/15419_AdvAgent-Controllable-Blackbox-Red-teaming-on-Web-Agents,,,
S0701,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4o,"gpt4o, gpt35turbo, gpt4",6,icml_2025/15682_GRAM-A-Generative-Foundation-Reward-Model-for-Reward-Generalization,,,
S0702,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4omini,gpt4omini,2,icml_2025/15795_Mind-the-Gap-A-Practical-Attack-on-GGUF-Quantization,,,
S0703,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,"gpt4o, gpt4",7,icml_2025/15908_Explicit-Preference-Optimization-No-Need-for-an-Implicit-Reward-Model,,,
S0704,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,textembeddingada002,"gpt4, textembedding3large, textembedding3small, textembeddingada002",13,icml_2025/16143_Statistical-Hypothesis-Testing-for-Auditing-Robustness-in-Language-Models,,,
